date,platform,entity,metric,value
2026-09-09,Instagram,account,reach,2050
2026-09-10,Instagram,account,reach,1883
2026-09-11,Instagram,account,reach,1941
2026-09-12,Instagram,account,reach,2021
2026-09-13,Instagram,account,reach,1833
2026-09-14,Instagram,account,reach,1620
2026-05-18,Instagram,account,likes_reactions,79
2026-05-19,Instagram,account,likes_reactions,77
2026-05-20,Instagram,account,likes_reactions,72
2026-05-21,Instagram,account,likes_reactions,70
2026-05-22,Instagram,account,likes_reactions,69
2026-05-23,Instagram,account,likes_reactions,72
2026-05-24,Instagram,account,likes_reactions,67
2026-05-25,Instagram,account,likes_reactions,72
2026-05-26,Instagram,account,likes_reactions,75
2026-05-27,Instagram,account,likes_reactions,80
2026-05-28,Instagram,account,likes_reactions,75
2026-05-29,Instagram,account,likes_reactions,75
2026-05-30,Instagram,account,likes_reactions,69
2026-05-31,Instagram,account,likes_reactions,68
2026-06-01,Instagram,account,likes_reactions,75
2026-06-02,Instagram,account,likes_reactions,76
2026-06-03,Instagram,account,likes_reactions,71
2026-06-04,Instagram,account,likes_reactions,67
2026-06-05,Instagram,account,likes_reactions,69
2026-06-06,Instagram,account,likes_reactions,73
2026-06-07,Instagram,account,likes_reactions,74
2026-06-08,Instagram,account,likes_reactions,75
2026-06-09,Instagram,account,likes_reactions,80
2026-06-10,Instagram,account,likes_reactions,79
2026-06-11,Instagram,account,likes_reactions,76
2026-06-12,Instagram,account,likes_reactions,69
2026-06-13,Instagram,account,likes_reactions,73
2026-06-14,Instagram,account,likes_reactions,70
2026-06-15,Instagram,account,likes_reactions,76
2026-06-16,Instagram,account,likes_reactions,69
2026-06-17,Instagram,account,likes_reactions,74
2026-06-18,Instagram,account,likes_reactions,69
2026-06-19,Instagram,account,likes_reactions,65
2026-06-20,Instagram,account,likes_reactions,64
2026-06-21,Instagram,account,likes_reactions,66
2026-06-22,Instagram,account,likes_reactions,68
2026-06-23,Instagram,account,likes_reactions,74
2026-06-24,Instagram,account,likes_reactions,81
2026-06-25,Instagram,account,likes_reactions,90
2026-06-26,Instagram,account,likes_reactions,85
2026-06-27,Instagram,account,likes_reactions,78
2026-06-28,Instagram,account,likes_reactions,79
2026-06-29,Instagram,account,likes_reactions,88
2026-06-30,Instagram,account,likes_reactions,96
2026-07-01,Instagram,account,likes_reactions,89
2026-07-02,Instagram,account,likes_reactions,81
2026-07-03,Instagram,account,likes_reactions,74
2026-07-04,Instagram,account,likes_reactions,69
2026-07-05,Instagram,account,likes_reactions,72
2026-07-06,Instagram,account,likes_reactions,83
2026-07-07,Instagram,account,likes_reactions,95
2026-07-08,Instagram,account,likes_reactions,99
2026-07-09,Instagram,account,likes_reactions,89
2026-07-10,Instagram,account,likes_reactions,82
2026-07-11,Instagram,account,likes_reactions,76
2026-07-12,Instagram,account,likes_reactions,74
2026-07-13,Instagram,account,likes_reactions,75
2026-07-14,Instagram,account,likes_reactions,83
2026-07-15,Instagram,account,likes_reactions,91
2026-07-16,Instagram,account,likes_reactions,88
2026-07-17,Instagram,account,likes_reactions,83
2026-07-18,Instagram,account,likes_reactions,75
2026-07-19,Instagram,account,likes_reactions,81
2026-07-20,Instagram,account,likes_reactions,84
2026-07-21,Instagram,account,likes_reactions,93
2026-07-22,Instagram,account,likes_reactions,92
2026-07-23,Instagram,account,likes_reactions,93
2026-07-24,Instagram,account,likes_reactions,86
2026-07-25,Instagram,account,likes_reactions,85
2026-07-26,Instagram,account,likes_reactions,79
2026-07-27,Instagram,account,likes_reactions,90
2026-07-28,Instagram,account,likes_reactions,95
2026-07-29,Instagram,account,likes_reactions,100
2026-07-30,Instagram,account,likes_reactions,84
2026-07-31,Instagram,account,likes_reactions,75
2026-08-01,Instagram,account,likes_reactions,74
2026-08-02,Instagram,account,likes_reactions,82
2026-08-03,Instagram,account,likes_reactions,82
2026-08-04,Instagram,account,likes_reactions,87
2026-08-05,Instagram,account,likes_reactions,84
2026-08-06,Instagram,account,likes_reactions,94
2026-08-07,Instagram,account,likes_reactions,85
2026-08-08,Instagram,account,likes_reactions,85
2026-08-09,Instagram,account,likes_reactions,86
2026-08-10,Instagram,account,likes_reactions,87
2026-08-11,Instagram,account,likes_reactions,87
2026-08-12,Instagram,account,likes_reactions,82
2026-08-13,Instagram,account,likes_reactions,86
2026-08-14,Instagram,account,likes_reactions,81
2026-08-15,Instagram,account,likes_reactions,74
2026-08-16,Instagram,account,likes_reactions,75
2026-08-17,Instagram,account,likes_reactions,82
2026-08-18,Instagram,account,likes_reactions,91
2026-08-19,Instagram,account,likes_reactions,81
2026-08-20,Instagram,account,likes_reactions,78
2026-08-21,Instagram,account,likes_reactions,75
2026-08-22,Instagram,account,likes_reactions,83
2026-08-23,Instagram,account,likes_reactions,84
2026-08-24,Instagram,account,likes_reactions,96
2026-08-25,Instagram,account,likes_reactions,94
2026-08-26,Instagram,account,likes_reactions,95
2026-08-27,Instagram,account,likes_reactions,91
2026-08-28,Instagram,account,likes_reactions,90
2026-08-29,Instagram,account,likes_reactions,88
2026-08-30,Instagram,account,likes_reactions,83
2026-08-31,Instagram,account,likes_reactions,93
2026-09-01,Instagram,account,likes_reactions,106
2026-09-02,Instagram,account,likes_reactions,104
2026-09-03,Instagram,account,likes_reactions,95
2026-09-04,Instagram,account,likes_reactions,85
2026-09-05,Instagram,account,likes_reactions,82
2026-09-06,Instagram,account,likes_reactions,83
2026-09-07,Instagram,account,likes_reactions,88
2026-09-08,Instagram,account,likes_reactions,101
2026-09-09,Instagram,account,likes_reactions,106
2026-09-10,Instagram,account,likes_reactions,102
2026-09-11,Instagram,account,likes_reactions,92
2026-09-12,Instagram,account,likes_reactions,87
2026-09-13,Instagram,account,likes_reactions,87
2026-09-14,Instagram,account,likes_reactions,90
2026-05-18,Instagram,account,comments,7
2026-05-19,Instagram,account,comments,7
2026-05-20,Instagram,account,comments,6
2026-05-21,Instagram,account,comments,7
2026-05-22,Instagram,account,comments,7
2026-05-23,Instagram,account,comments,8
2026-05-24,Instagram,account,comments,7
2026-05-25,Instagram,account,comments,8
2026-05-26,Instagram,account,comments,8
2026-05-27,Instagram,account,comments,8
2026-05-28,Instagram,account,comments,7
2026-05-29,Instagram,account,comments,6
2026-05-30,Instagram,account,comments,6
2026-05-31,Instagram,account,comments,7
2026-06-01,Instagram,account,comments,7
2026-06-02,Instagram,account,comments,7
2026-06-03,Instagram,account,comments,7
2026-06-04,Instagram,account,comments,7
2026-06-05,Instagram,account,comments,7
2026-06-06,Instagram,account,comments,7
2026-06-07,Instagram,account,comments,6
2026-06-08,Instagram,account,comments,7
2026-06-09,Instagram,account,comments,7
2026-06-10,Instagram,account,comments,7
2026-06-11,Instagram,account,comments,7
2026-06-12,Instagram,account,comments,7
2026-06-13,Instagram,account,comments,7
2026-06-14,Instagram,account,comments,7
2026-06-15,Instagram,account,comments,7
2026-06-16,Instagram,account,comments,8
2026-06-17,Instagram,account,comments,8
2026-06-18,Instagram,account,comments,8
2026-06-19,Instagram,account,comments,8
2026-06-20,Instagram,account,comments,7
2026-06-21,Instagram,account,comments,7
2026-06-22,Instagram,account,comments,8
2026-06-23,Instagram,account,comments,9
2026-06-24,Instagram,account,comments,8
2026-06-25,Instagram,account,comments,7
2026-06-26,Instagram,account,comments,7
2026-06-27,Instagram,account,comments,8
2026-06-28,Instagram,account,comments,8
2026-06-29,Instagram,account,comments,8
2026-06-30,Instagram,account,comments,8
2026-07-01,Instagram,account,comments,7
2026-07-02,Instagram,account,comments,7
2026-07-03,Instagram,account,comments,7
2026-07-04,Instagram,account,comments,7
2026-07-05,Instagram,account,comments,7
2026-07-06,Instagram,account,comments,7
2026-07-07,Instagram,account,comments,6
2026-07-08,Instagram,account,comments,7
2026-07-09,Instagram,account,comments,7
2026-07-10,Instagram,account,comments,8
2026-07-11,Instagram,account,comments,8
2026-07-12,Instagram,account,comments,9
2026-07-13,Instagram,account,comments,9
2026-07-14,Instagram,account,comments,9
2026-07-15,Instagram,account,comments,8
2026-07-16,Instagram,account,comments,8
2026-07-17,Instagram,account,comments,7
2026-07-18,Instagram,account,comments,8
2026-07-19,Instagram,account,comments,8
2026-07-20,Instagram,account,comments,9
2026-07-21,Instagram,account,comments,9
2026-07-22,Instagram,account,comments,9
2026-07-23,Instagram,account,comments,7
2026-07-24,Instagram,account,comments,7
2026-07-25,Instagram,account,comments,7
2026-07-26,Instagram,account,comments,8
2026-07-27,Instagram,account,comments,9
2026-07-28,Instagram,account,comments,9
2026-07-29,Instagram,account,comments,9
2026-07-30,Instagram,account,comments,8
2026-07-31,Instagram,account,comments,8
2026-08-01,Instagram,account,comments,8
2026-08-02,Instagram,account,comments,8
2026-08-03,Instagram,account,comments,9
2026-08-04,Instagram,account,comments,9
2026-08-05,Instagram,account,comments,9
2026-08-06,Instagram,account,comments,9
2026-08-07,Instagram,account,comments,8
2026-08-08,Instagram,account,comments,8
2026-08-09,Instagram,account,comments,7
2026-08-10,Instagram,account,comments,8
2026-08-11,Instagram,account,comments,8
2026-08-12,Instagram,account,comments,8
2026-08-13,Instagram,account,comments,9
2026-08-14,Instagram,account,comments,9
2026-08-15,Instagram,account,comments,8
2026-08-16,Instagram,account,comments,7
2026-08-17,Instagram,account,comments,8
2026-08-18,Instagram,account,comments,9
2026-08-19,Instagram,account,comments,10
2026-08-20,Instagram,account,comments,9
2026-08-21,Instagram,account,comments,8
2026-08-22,Instagram,account,comments,8
2026-08-23,Instagram,account,comments,9
2026-08-24,Instagram,account,comments,11
2026-08-25,Instagram,account,comments,11
2026-08-26,Instagram,account,comments,10
2026-08-27,Instagram,account,comments,9
2026-08-28,Instagram,account,comments,8
2026-08-29,Instagram,account,comments,8
2026-08-30,Instagram,account,comments,9
2026-08-31,Instagram,account,comments,11
2026-09-01,Instagram,account,comments,10
2026-09-02,Instagram,account,comments,10
2026-09-03,Instagram,account,comments,9
2026-09-04,Instagram,account,comments,9
2026-09-05,Instagram,account,comments,9
2026-09-06,Instagram,account,comments,8
2026-09-07,Instagram,account,comments,8
2026-09-08,Instagram,account,comments,9
2026-09-09,Instagram,account,comments,10
2026-09-10,Instagram,account,comments,10
2026-09-11,Instagram,account,comments,9
2026-09-12,Instagram,account,comments,9
2026-09-13,Instagram,account,comments,10
2026-09-14,Instagram,account,comments,10
2026-05-18,Instagram,account,shares,8
2026-05-19,Instagram,account,shares,8
2026-05-20,Instagram,account,shares,9
2026-05-21,Instagram,account,shares,9
2026-05-22,Instagram,account,shares,9
2026-05-23,Instagram,account,shares,7
2026-05-24,Instagram,account,shares,8
2026-05-25,Instagram,account,shares,10
2026-05-26,Instagram,account,shares,11
2026-05-27,Instagram,account,shares,11
2026-05-28,Instagram,account,shares,10
2026-05-29,Instagram,account,shares,9
2026-05-30,Instagram,account,shares,9
2026-05-31,Instagram,account,shares,8
2026-06-01,Instagram,account,shares,10
2026-06-02,Instagram,account,shares,11
2026-06-03,Instagram,account,shares,11
2026-06-04,Instagram,account,shares,10
2026-06-05,Instagram,account,shares,9
2026-06-06,Instagram,account,shares,9
2026-06-07,Instagram,account,shares,9
2026-06-08,Instagram,account,shares,10
2026-06-09,Instagram,account,shares,10
2026-06-10,Instagram,account,shares,11
2026-06-11,Instagram,account,shares,10
2026-06-12,Instagram,account,shares,9
2026-06-13,Instagram,account,shares,9
2026-06-14,Instagram,account,shares,9
2026-06-15,Instagram,account,shares,9
2026-06-16,Instagram,account,shares,10
2026-06-17,Instagram,account,shares,11
2026-06-18,Instagram,account,shares,10
2026-06-19,Instagram,account,shares,9
2026-06-20,Instagram,account,shares,9
2026-06-21,Instagram,account,shares,10
2026-06-22,Instagram,account,shares,11
2026-06-23,Instagram,account,shares,11
2026-06-24,Instagram,account,shares,11
2026-06-25,Instagram,account,shares,10
2026-06-26,Instagram,account,shares,9
2026-06-27,Instagram,account,shares,9
2026-06-28,Instagram,account,shares,10
2026-06-29,Instagram,account,shares,10
2026-06-30,Instagram,account,shares,10
2026-07-01,Instagram,account,shares,10
2026-07-02,Instagram,account,shares,11
2026-07-03,Instagram,account,shares,10
2026-07-04,Instagram,account,shares,9
2026-07-05,Instagram,account,shares,8
2026-07-06,Instagram,account,shares,9
2026-07-07,Instagram,account,shares,9
2026-07-08,Instagram,account,shares,10
2026-07-09,Instagram,account,shares,10
2026-07-10,Instagram,account,shares,9
2026-07-11,Instagram,account,shares,9
2026-07-12,Instagram,account,shares,9
2026-07-13,Instagram,account,shares,10
2026-07-14,Instagram,account,shares,11
2026-07-15,Instagram,account,shares,12
2026-07-16,Instagram,account,shares,11
2026-07-17,Instagram,account,shares,10
2026-07-18,Instagram,account,shares,9
2026-07-19,Instagram,account,shares,10
2026-07-20,Instagram,account,shares,10
2026-07-21,Instagram,account,shares,10
2026-07-22,Instagram,account,shares,12
2026-07-23,Instagram,account,shares,13
2026-07-24,Instagram,account,shares,11
2026-07-25,Instagram,account,shares,11
2026-07-26,Instagram,account,shares,10
2026-07-27,Instagram,account,shares,12
2026-07-28,Instagram,account,shares,12
2026-07-29,Instagram,account,shares,12
2026-07-30,Instagram,account,shares,11
2026-07-31,Instagram,account,shares,10
2026-08-01,Instagram,account,shares,11
2026-08-02,Instagram,account,shares,11
2026-08-03,Instagram,account,shares,12
2026-08-04,Instagram,account,shares,12
2026-08-05,Instagram,account,shares,12
2026-08-06,Instagram,account,shares,12
2026-08-07,Instagram,account,shares,11
2026-08-08,Instagram,account,shares,12
2026-08-09,Instagram,account,shares,11
2026-08-10,Instagram,account,shares,10
2026-08-11,Instagram,account,shares,10
2026-08-12,Instagram,account,shares,10
2026-08-13,Instagram,account,shares,11
2026-08-14,Instagram,account,shares,11
2026-08-15,Instagram,account,shares,11
2026-08-16,Instagram,account,shares,12
2026-08-17,Instagram,account,shares,13
2026-08-18,Instagram,account,shares,14
2026-08-19,Instagram,account,shares,12
2026-08-20,Instagram,account,shares,12
2026-08-21,Instagram,account,shares,11
2026-08-22,Instagram,account,shares,12
2026-08-23,Instagram,account,shares,11
2026-08-24,Instagram,account,shares,11
2026-08-25,Instagram,account,shares,10
2026-08-26,Instagram,account,shares,11
2026-08-27,Instagram,account,shares,11
2026-08-28,Instagram,account,shares,13
2026-08-29,Instagram,account,shares,11
2026-08-30,Instagram,account,shares,11
2026-08-31,Instagram,account,shares,11
2026-09-01,Instagram,account,shares,13
2026-09-02,Instagram,account,shares,14
2026-09-03,Instagram,account,shares,13
2026-09-04,Instagram,account,shares,11
2026-09-05,Instagram,account,shares,10
2026-09-06,Instagram,account,shares,9
2026-09-07,Instagram,account,shares,9
2026-09-08,Instagram,account,shares,11
2026-09-09,Instagram,account,shares,10
2026-09-10,Instagram,account,shares,10
2026-09-11,Instagram,account,shares,9
2026-09-12,Instagram,account,shares,9
2026-09-13,Instagram,account,shares,11
2026-09-14,Instagram,account,shares,11
2026-05-18,Instagram,account,link_clicks,11
2026-05-19,Instagram,account,link_clicks,11
2026-05-20,Instagram,account,link_clicks,12
2026-05-21,Instagram,account,link_clicks,11
2026-05-22,Instagram,account,link_clicks,10
2026-05-23,Instagram,account,link_clicks,10
2026-05-24,Instagram,account,link_clicks,10
2026-05-25,Instagram,account,link_clicks,10
2026-05-26,Instagram,account,link_clicks,10
2026-05-27,Instagram,account,link_clicks,10
2026-05-28,Instagram,account,link_clicks,10
2026-05-29,Instagram,account,link_clicks,10
2026-05-30,Instagram,account,link_clicks,9
2026-05-31,Instagram,account,link_clicks,9
2026-06-01,Instagram,account,link_clicks,9
2026-06-02,Instagram,account,link_clicks,10
2026-06-03,Instagram,account,link_clicks,11
2026-06-04,Instagram,account,link_clicks,11
2026-06-05,Instagram,account,link_clicks,10
2026-06-06,Instagram,account,link_clicks,9
2026-06-07,Instagram,account,link_clicks,9
2026-06-08,Instagram,account,link_clicks,10
2026-06-09,Instagram,account,link_clicks,10
2026-06-10,Instagram,account,link_clicks,11
2026-06-11,Instagram,account,link_clicks,10
2026-06-12,Instagram,account,link_clicks,11
2026-06-13,Instagram,account,link_clicks,10
2026-06-14,Instagram,account,link_clicks,10
2026-06-15,Instagram,account,link_clicks,10
2026-06-16,Instagram,account,link_clicks,11
2026-06-17,Instagram,account,link_clicks,12
2026-06-18,Instagram,account,link_clicks,12
2026-06-19,Instagram,account,link_clicks,10
2026-06-20,Instagram,account,link_clicks,9
2026-06-21,Instagram,account,link_clicks,10
2026-06-22,Instagram,account,link_clicks,13
2026-06-23,Instagram,account,link_clicks,15
2026-06-24,Instagram,account,link_clicks,13
2026-06-25,Instagram,account,link_clicks,12
2026-06-26,Instagram,account,link_clicks,10
2026-06-27,Instagram,account,link_clicks,10
2026-06-28,Instagram,account,link_clicks,9
2026-06-29,Instagram,account,link_clicks,10
2026-06-30,Instagram,account,link_clicks,10
2026-07-01,Instagram,account,link_clicks,11
2026-07-02,Instagram,account,link_clicks,12
2026-07-03,Instagram,account,link_clicks,12
2026-07-04,Instagram,account,link_clicks,10
2026-07-05,Instagram,account,link_clicks,10
2026-07-06,Instagram,account,link_clicks,10
2026-07-07,Instagram,account,link_clicks,12
2026-07-08,Instagram,account,link_clicks,13
2026-07-09,Instagram,account,link_clicks,13
2026-07-10,Instagram,account,link_clicks,12
2026-07-11,Instagram,account,link_clicks,9
2026-07-12,Instagram,account,link_clicks,8
2026-07-13,Instagram,account,link_clicks,10
2026-07-14,Instagram,account,link_clicks,12
2026-07-15,Instagram,account,link_clicks,12
2026-07-16,Instagram,account,link_clicks,12
2026-07-17,Instagram,account,link_clicks,12
2026-07-18,Instagram,account,link_clicks,13
2026-07-19,Instagram,account,link_clicks,12
2026-07-20,Instagram,account,link_clicks,11
2026-07-21,Instagram,account,link_clicks,12
2026-07-22,Instagram,account,link_clicks,13
2026-07-23,Instagram,account,link_clicks,13
2026-07-24,Instagram,account,link_clicks,13
2026-07-25,Instagram,account,link_clicks,12
2026-07-26,Instagram,account,link_clicks,12
2026-07-27,Instagram,account,link_clicks,12
2026-07-28,Instagram,account,link_clicks,12
2026-07-29,Instagram,account,link_clicks,11
2026-07-30,Instagram,account,link_clicks,9
2026-07-31,Instagram,account,link_clicks,8
2026-08-01,Instagram,account,link_clicks,10
2026-08-02,Instagram,account,link_clicks,11
2026-08-03,Instagram,account,link_clicks,13
2026-08-04,Instagram,account,link_clicks,14
2026-08-05,Instagram,account,link_clicks,13
2026-08-06,Instagram,account,link_clicks,13
2026-08-07,Instagram,account,link_clicks,11
2026-08-08,Instagram,account,link_clicks,11
2026-08-09,Instagram,account,link_clicks,11
2026-08-10,Instagram,account,link_clicks,11
2026-08-11,Instagram,account,link_clicks,13
2026-08-12,Instagram,account,link_clicks,12
2026-08-13,Instagram,account,link_clicks,14
2026-08-14,Instagram,account,link_clicks,13
2026-08-15,Instagram,account,link_clicks,13
2026-08-16,Instagram,account,link_clicks,12
2026-08-17,Instagram,account,link_clicks,13
2026-08-18,Instagram,account,link_clicks,13
2026-08-19,Instagram,account,link_clicks,13
2026-08-20,Instagram,account,link_clicks,13
2026-08-21,Instagram,account,link_clicks,12
2026-08-22,Instagram,account,link_clicks,11
2026-08-23,Instagram,account,link_clicks,11
2026-08-24,Instagram,account,link_clicks,14
2026-08-25,Instagram,account,link_clicks,15
2026-08-26,Instagram,account,link_clicks,16
2026-08-27,Instagram,account,link_clicks,14
2026-08-28,Instagram,account,link_clicks,13
2026-08-29,Instagram,account,link_clicks,11
2026-08-30,Instagram,account,link_clicks,11
2026-08-31,Instagram,account,link_clicks,12
2026-09-01,Instagram,account,link_clicks,15
2026-09-02,Instagram,account,link_clicks,15
2026-09-03,Instagram,account,link_clicks,15
2026-09-04,Instagram,account,link_clicks,14
2026-09-05,Instagram,account,link_clicks,15
2026-09-06,Instagram,account,link_clicks,14
2026-09-07,Instagram,account,link_clicks,16
2026-09-08,Instagram,account,link_clicks,15
2026-09-09,Instagram,account,link_clicks,15
2026-09-10,Instagram,account,link_clicks,12
2026-09-11,Instagram,account,link_clicks,13
2026-09-12,Instagram,account,link_clicks,14
2026-09-13,Instagram,account,link_clicks,14
2026-09-14,Instagram,account,link_clicks,13
2026-05-18,Instagram,account,leads,4
2026-05-19,Instagram,account,leads,4
2026-05-20,Instagram,account,leads,3
2026-05-21,Instagram,account,leads,3
2026-05-22,Instagram,account,leads,2
2026-05-23,Instagram,account,leads,2
2026-05-24,Instagram,account,leads,3
2026-05-25,Instagram,account,leads,3
2026-05-26,Instagram,account,leads,3
2026-05-27,Instagram,account,leads,4
2026-05-28,Instagram,account,leads,4
2026-05-29,Instagram,account,leads,3
2026-05-30,Instagram,account,leads,3
2026-05-31,Instagram,account,leads,3
2026-06-01,Instagram,account,leads,3
2026-06-02,Instagram,account,leads,3
2026-06-03,Instagram,account,leads,3
2026-06-04,Instagram,account,leads,3
2026-06-05,Instagram,account,leads,3
2026-06-06,Instagram,account,leads,2
2026-06-07,Instagram,account,leads,3
2026-06-08,Instagram,account,leads,3
2026-06-09,Instagram,account,leads,4
2026-06-10,Instagram,account,leads,3
2026-06-11,Instagram,account,leads,3
2026-06-12,Instagram,account,leads,3
2026-06-13,Instagram,account,leads,3
2026-06-14,Instagram,account,leads,3
2026-06-15,Instagram,account,leads,3
2026-06-16,Instagram,account,leads,3
2026-06-17,Instagram,account,leads,4
2026-06-18,Instagram,account,leads,3
2026-06-19,Instagram,account,leads,3
2026-06-20,Instagram,account,leads,3
2026-06-21,Instagram,account,leads,3
2026-06-22,Instagram,account,leads,4
2026-06-23,Instagram,account,leads,4
2026-06-24,Instagram,account,leads,3
2026-06-25,Instagram,account,leads,3
2026-06-26,Instagram,account,leads,3
2026-06-27,Instagram,account,leads,3
2026-06-28,Instagram,account,leads,3
2026-06-29,Instagram,account,leads,3
2026-06-30,Instagram,account,leads,3
2026-07-01,Instagram,account,leads,3
2026-07-02,Instagram,account,leads,3
2026-07-03,Instagram,account,leads,3
2026-07-04,Instagram,account,leads,4
2026-07-05,Instagram,account,leads,4
2026-07-06,Instagram,account,leads,4
2026-07-07,Instagram,account,leads,4
2026-07-08,Instagram,account,leads,3
2026-07-09,Instagram,account,leads,3
2026-07-10,Instagram,account,leads,3
2026-07-11,Instagram,account,leads,3
2026-07-12,Instagram,account,leads,3
2026-07-13,Instagram,account,leads,3
2026-07-14,Instagram,account,leads,3
2026-07-15,Instagram,account,leads,3
2026-07-16,Instagram,account,leads,4
2026-07-17,Instagram,account,leads,4
2026-07-18,Instagram,account,leads,4
2026-07-19,Instagram,account,leads,4
2026-07-20,Instagram,account,leads,4
2026-07-21,Instagram,account,leads,4
2026-07-22,Instagram,account,leads,4
2026-07-23,Instagram,account,leads,4
2026-07-24,Instagram,account,leads,4
2026-07-25,Instagram,account,leads,4
2026-07-26,Instagram,account,leads,4
2026-07-27,Instagram,account,leads,4
2026-07-28,Instagram,account,leads,4
2026-07-29,Instagram,account,leads,4
2026-07-30,Instagram,account,leads,4
2026-07-31,Instagram,account,leads,4
2026-08-01,Instagram,account,leads,3
2026-08-02,Instagram,account,leads,3
2026-08-03,Instagram,account,leads,3
2026-08-04,Instagram,account,leads,3
2026-08-05,Instagram,account,leads,4
2026-08-06,Instagram,account,leads,4
2026-08-07,Instagram,account,leads,3
2026-08-08,Instagram,account,leads,3
2026-08-09,Instagram,account,leads,3
2026-08-10,Instagram,account,leads,4
2026-08-11,Instagram,account,leads,4
2026-08-12,Instagram,account,leads,4
2026-08-13,Instagram,account,leads,3
2026-08-14,Instagram,account,leads,4
2026-08-15,Instagram,account,leads,4
2026-08-16,Instagram,account,leads,4
2026-08-17,Instagram,account,leads,4
2026-08-18,Instagram,account,leads,4
2026-08-19,Instagram,account,leads,4
2026-08-20,Instagram,account,leads,4
2026-08-21,Instagram,account,leads,4
2026-08-22,Instagram,account,leads,3
2026-08-23,Instagram,account,leads,4
2026-08-24,Instagram,account,leads,4
2026-08-25,Instagram,account,leads,4
2026-08-26,Instagram,account,leads,4
2026-08-27,Instagram,account,leads,4
2026-08-28,Instagram,account,leads,4
2026-08-29,Instagram,account,leads,4
2026-08-30,Instagram,account,leads,4
2026-08-31,Instagram,account,leads,4
2026-09-01,Instagram,account,leads,4
2026-09-02,Instagram,account,leads,4
2026-09-03,Instagram,account,leads,3
2026-09-04,Instagram,account,leads,3
2026-09-05,Instagram,account,leads,4
2026-09-06,Instagram,account,leads,4
2026-09-07,Instagram,account,leads,5
2026-09-08,Instagram,account,leads,5
2026-09-09,Instagram,account,leads,5
2026-09-10,Instagram,account,leads,4
2026-09-11,Instagram,account,leads,4
2026-09-12,Instagram,account,leads,3
2026-09-13,Instagram,account,leads,3
2026-09-14,Instagram,account,leads,3
